TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,AGENT_ID,VENDOR_ID,TXN_DATE_TIME,LOSS_DT,REPORT_DT,CLAIM_AMOUNT,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,fraud_indicator,risk_level
TXN00006417,A00005250,PLC00002788,AGENT00007,VNDR00023,2021-02-09T00:00:00.000Z,2021-01-22,2021-01-27,3000.0,A,Total Loss,Ambulance,1,1,CT,Manchester,2,0,Low
TXN00006434,A00007639,PLC00005471,AGENT00998,VNDR00517,2021-02-10T00:00:00.000Z,2021-02-09,2021-02-09,3000.0,A,Total Loss,Police,0,0,MD,Annapolis,17,1,Low
TXN00006457,A00001714,PLC00008526,AGENT00223,VNDR00279,2021-02-11T00:00:00.000Z,2021-02-08,2021-02-08,5000.0,A,Minor Loss,None,0,0,AK,Anchorage,0,0,Low
TXN00006469,A00007148,PLC00004316,AGENT00555,VNDR00453,2021-02-11T00:00:00.000Z,2021-02-02,2021-02-05,24000.0,A,Total Loss,Police,1,1,TN,Nashville,4,0,Medium
TXN00006479,A00001699,PLC00002820,AGENT00841,VNDR00537,2021-02-12T00:00:00.000Z,2021-02-03,2021-02-06,2000.0,A,Total Loss,Police,0,1,MD,Crofton,15,1,Low
TXN00006503,A00005970,PLC00005034,AGENT00382,,2021-02-13T00:00:00.000Z,2021-02-09,2021-02-10,2000.0,A,Major Loss,Police,1,0,TN,Nashville,15,0,Low
TXN00006524,A00008223,PLC00003524,AGENT00905,,2021-02-13T00:00:00.000Z,2021-01-29,2021-02-03,36000.0,A,Minor Loss,Ambulance,0,1,MA,Lowell,15,0,High
TXN00006527,A00000738,PLC00008984,AGENT00234,,2021-02-13T00:00:00.000Z,2021-02-06,2021-02-08,2000.0,A,Minor Loss,Ambulance,0,1,CA,Hanford,12,0,Low
TXN00006531,A00002703,PLC00007628,AGENT01136,,2021-02-13T00:00:00.000Z,2021-01-31,2021-02-05,500.0,A,Total Loss,Police,1,0,OK,Oklahoma City,20,0,Low
TXN00006534,A00006295,PLC00004313,AGENT01089,VNDR00449,2021-02-13T00:00:00.000Z,2021-01-29,2021-02-03,39000.0,A,Minor Loss,Police,0,0,FL,Panama City,13,1,High
TXN00006549,A00006138,PLC00004340,AGENT01027,VNDR00350,2021-02-14T00:00:00.000Z,2021-01-27,2021-02-01,700.0,A,Minor Loss,Police,1,1,AZ,Glendale,10,0,Low
TXN00006550,A00006236,PLC00000150,AGENT00959,VNDR00108,2021-02-14T00:00:00.000Z,2021-02-09,2021-02-10,1000.0,A,Total Loss,Police,1,1,DC,Washington,10,0,Low
TXN00006594,A00004747,PLC00009741,AGENT00114,,2021-02-16T00:00:00.000Z,2021-02-02,2021-02-07,3000.0,A,Total Loss,Ambulance,1,0,TN,Nashville,18,0,Low
TXN00006609,A00001028,PLC00003050,AGENT01071,,2021-02-16T00:00:00.000Z,2021-02-10,2021-02-12,20000.0,A,Major Loss,Other,1,1,MD,Severn,16,0,Medium
TXN00006632,A00008541,PLC00006032,AGENT00302,,2021-02-17T00:00:00.000Z,2021-02-04,2021-02-09,10000.0,A,Total Loss,Ambulance,1,1,AR,Fayetteville,7,0,Low
TXN00006633,A00000661,PLC00002728,AGENT00576,,2021-02-17T00:00:00.000Z,2021-01-28,2021-02-02,4000.0,A,Total Loss,Ambulance,0,1,MD,Millersville,7,1,Low
TXN00006674,A00001412,PLC00006814,AGENT00257,VNDR00508,2021-02-19T00:00:00.000Z,2021-02-06,2021-02-11,12000.0,A,Major Loss,Police,1,1,CA,Sebastopol,20,0,Low
TXN00006688,A00008421,PLC00001390,AGENT00192,,2021-02-19T00:00:00.000Z,2021-02-02,2021-02-07,4000.0,A,Major Loss,Other,1,0,AZ,Glendale,16,0,Low
TXN00006698,A00009656,PLC00009010,AGENT00015,VNDR00404,2021-02-20T00:00:00.000Z,2021-02-02,2021-02-07,2000.0,A,Total Loss,Ambulance,1,1,AZ,Glendale,13,0,Low
TXN00006709,A00004490,PLC00006185,AGENT00090,VNDR00365,2021-02-20T00:00:00.000Z,2021-02-02,2021-02-07,11000.0,A,Total Loss,Police,0,0,TN,Nashville,11,1,Low
TXN00006718,A00004934,PLC00008458,AGENT00486,VNDR00183,2021-02-20T00:00:00.000Z,2021-02-11,2021-02-14,3000.0,A,Minor Loss,Ambulance,0,1,CO,Arvada,4,0,Low
TXN00006722,A00006616,PLC00001647,AGENT00265,VNDR00092,2021-02-21T00:00:00.000Z,2021-02-01,2021-02-06,36000.0,A,Minor Loss,None,1,1,MA,Lynnfield,12,0,High
TXN00006769,A00003438,PLC00007563,AGENT00456,VNDR00081,2021-02-22T00:00:00.000Z,2021-02-02,2021-02-07,4000.0,A,Minor Loss,Police,1,0,CA,Yucaipa,14,0,Low
TXN00006782,A00001479,PLC00002127,AGENT00126,VNDR00112,2021-02-23T00:00:00.000Z,2021-02-21,2021-02-21,67000.0,D,Total Loss,None,1,1,CA,Oakland,6,0,High
TXN00006803,A00009017,PLC00001298,AGENT00834,VNDR00206,2021-02-23T00:00:00.000Z,2021-02-19,2021-02-20,1000.0,A,Minor Loss,Ambulance,1,0,FL,Lynn Haven,8,0,Low
TXN00006832,A00001508,PLC00009605,AGENT00664,VNDR00098,2021-02-24T00:00:00.000Z,2021-02-12,2021-02-17,10000.0,A,Major Loss,Ambulance,1,0,VT,Woodbury,20,0,Low
TXN00006833,A00005511,PLC00009329,AGENT00276,VNDR00301,2021-02-24T00:00:00.000Z,2021-02-18,2021-02-20,5000.0,A,Minor Loss,Ambulance,0,0,AL,Montgomery,22,0,Low
TXN00006851,A00004041,PLC00009591,AGENT00791,VNDR00087,2021-02-25T00:00:00.000Z,2021-02-19,2021-02-21,37000.0,A,Major Loss,Ambulance,0,0,GA,Pooler,1,1,High
TXN00006859,A00005142,PLC00006014,AGENT00687,VNDR00033,2021-02-25T00:00:00.000Z,2021-02-24,2021-02-24,600.0,A,Total Loss,Police,1,1,VT,Danville,21,0,Low
TXN00006919,A00009620,PLC00009333,AGENT00592,,2021-02-28T00:00:00.000Z,2021-02-14,2021-02-19,15000.0,A,Minor Loss,None,1,1,OK,Edmond,11,0,Low
TXN00006940,A00009580,PLC00004853,AGENT00486,,2021-03-01T00:00:00.000Z,2021-02-13,2021-02-18,36000.0,A,Minor Loss,Ambulance,0,1,GA,Savannah,2,0,High
TXN00006968,A00002696,PLC00005404,AGENT00163,,2021-03-03T00:00:00.000Z,2021-02-18,2021-02-23,2000.0,A,Minor Loss,Police,0,1,VT,,12,0,Low
TXN00006972,A00004659,PLC00001284,AGENT01023,VNDR00042,2021-03-03T00:00:00.000Z,2021-02-24,2021-02-26,5000.0,A,Total Loss,None,0,0,OK,Norman,16,1,Low
TXN00006978,A00008089,PLC00003726,AGENT00952,VNDR00137,2021-03-04T00:00:00.000Z,2021-02-18,2021-02-23,18000.0,A,Total Loss,None,0,0,FL,Port Charlotte,13,1,Medium
TXN00007003,A00007163,PLC00005933,AGENT01171,,2021-03-05T00:00:00.000Z,2021-02-20,2021-02-25,4000.0,A,Minor Loss,Police,1,1,AR,Fayetteville,5,0,Low
TXN00007018,A00007845,PLC00005440,AGENT00365,VNDR00143,2021-03-05T00:00:00.000Z,2021-02-21,2021-02-26,6000.0,A,Major Loss,Ambulance,0,1,DC,Washington,22,0,Low
TXN00007019,A00009293,PLC00001280,AGENT00964,VNDR00075,2021-03-05T00:00:00.000Z,2021-02-25,2021-02-28,2000.0,A,Total Loss,Ambulance,0,1,AZ,Glendale,14,1,Low
TXN00007028,A00000191,PLC00002243,AGENT00220,VNDR00492,2021-03-05T00:00:00.000Z,2021-02-14,2021-02-19,30000.0,A,Total Loss,Police,1,0,AL,Montgomery,16,0,Medium
TXN00007056,A00006563,PLC00005277,AGENT00697,VNDR00047,2021-03-06T00:00:00.000Z,2021-02-23,2021-02-28,3000.0,A,Major Loss,Ambulance,0,1,AK,Anchorage,4,0,Low
TXN00007062,A00002169,PLC00003981,AGENT00521,,2021-03-06T00:00:00.000Z,2021-02-19,2021-02-24,75000.0,A,Total Loss,Ambulance,1,0,CA,Grass Valley,19,1,High
TXN00007074,A00005069,PLC00009052,AGENT00886,VNDR00054,2021-03-07T00:00:00.000Z,2021-03-01,2021-03-03,38000.0,A,Major Loss,Ambulance,1,1,AZ,Glendale,13,0,High
TXN00007083,A00008139,PLC00002315,AGENT00123,,2021-03-07T00:00:00.000Z,2021-03-03,2021-03-04,600.0,A,Major Loss,Police,1,1,MA,Somerville,12,0,Low
TXN00007092,A00005217,PLC00006944,AGENT00532,,2021-03-07T00:00:00.000Z,2021-03-03,2021-03-04,10000.0,A,Minor Loss,Other,0,0,TN,Nashville,12,0,Low
TXN00007098,A00004932,PLC00003733,AGENT00147,VNDR00395,2021-03-08T00:00:00.000Z,2021-03-05,2021-03-05,700.0,A,Minor Loss,None,1,1,AL,Montgomery,11,0,Low
TXN00007113,A00001639,PLC00000223,AGENT00023,VNDR00317,2021-03-08T00:00:00.000Z,2021-02-25,2021-03-02,2000.0,D,Major Loss,Police,1,1,MD,Glen Burnie,20,0,Low
TXN00007125,A00007716,PLC00008762,AGENT00808,VNDR00078,2021-03-09T00:00:00.000Z,2021-02-20,2021-02-25,8000.0,A,Total Loss,None,0,1,OK,Oklahoma City,20,1,Low
TXN00003585,A00008476,PLC00007571,AGENT00006,,2020-10-24T00:00:00.000Z,2020-10-08,2020-10-13,100.0,A,Major Loss,Other,1,1,CA,Sacramento,21,0,Low
TXN00003609,A00005484,PLC00005887,AGENT00990,,2020-10-25T00:00:00.000Z,2020-10-23,2020-10-23,2000.0,D,Major Loss,Ambulance,1,1,OK,Oklahoma City,6,0,Low
TXN00003647,A00000015,PLC00009049,AGENT00597,VNDR00125,2020-10-26T00:00:00.000Z,2020-10-08,2020-10-13,1000.0,A,Major Loss,Police,1,0,AK,Anchorage,5,0,Low
TXN00003658,A00007098,PLC00002221,AGENT00099,VNDR00410,2020-10-27T00:00:00.000Z,2020-10-15,2020-10-20,12000.0,A,Major Loss,Ambulance,1,1,GA,Savannah,22,0,Low
TXN00003664,A00009522,PLC00004963,AGENT00753,VNDR00472,2020-10-27T00:00:00.000Z,2020-10-12,2020-10-17,700.0,A,Total Loss,Ambulance,1,0,CO,Arvada,8,0,Low
TXN00003676,A00001411,PLC00002186,AGENT00463,,2020-10-28T00:00:00.000Z,2020-10-10,2020-10-15,2000.0,A,Minor Loss,Other,1,1,VT,Saint Albans City,8,0,Low
TXN00003679,A00003137,PLC00004809,AGENT01163,VNDR00511,2020-10-28T00:00:00.000Z,2020-10-09,2020-10-14,5000.0,A,Total Loss,Ambulance,1,1,MD,Harwood,17,0,Low
TXN00003715,A00003601,PLC00003439,AGENT00758,VNDR00517,2020-10-29T00:00:00.000Z,2020-10-13,2020-10-18,2000.0,A,Minor Loss,Ambulance,1,1,CA,Castro Valley,8,0,Low
TXN00003722,A00001962,PLC00009528,AGENT00203,VNDR00417,2020-10-29T00:00:00.000Z,2020-10-18,2020-10-23,13000.0,A,Total Loss,None,1,1,TN,Nashville,14,0,Low
TXN00003748,A00000636,PLC00005398,AGENT00356,VNDR00233,2020-10-30T00:00:00.000Z,2020-10-26,2020-10-27,100.0,A,Minor Loss,Other,1,0,MA,Somerville,17,0,Low
TXN00003804,A00006997,PLC00009449,AGENT00566,VNDR00472,2020-11-02T00:00:00.000Z,2020-10-17,2020-10-22,500.0,A,Minor Loss,Ambulance,0,0,AZ,Glendale,2,0,Low
TXN00003813,A00002826,PLC00000942,AGENT01089,,2020-11-02T00:00:00.000Z,2020-10-24,2020-10-27,4000.0,A,Major Loss,None,1,0,AZ,Glendale,12,0,Low
TXN00003820,A00008919,PLC00003765,AGENT00660,,2020-11-03T00:00:00.000Z,2020-10-20,2020-10-25,1000.0,A,Minor Loss,Police,0,1,CA,Union City,11,0,Low
TXN00003827,A00000771,PLC00006006,AGENT01023,VNDR00047,2020-11-03T00:00:00.000Z,2020-10-24,2020-10-27,4000.0,A,Major Loss,Police,0,1,FL,Mexico Beach,15,0,Low
TXN00003836,A00000846,PLC00000694,AGENT00979,VNDR00233,2020-11-03T00:00:00.000Z,2020-10-23,2020-10-28,20000.0,A,Total Loss,Other,1,0,CT,Manchester,16,0,Medium
TXN00003843,A00007825,PLC00001908,AGENT00980,VNDR00468,2020-11-03T00:00:00.000Z,2020-10-23,2020-10-28,14000.0,A,Minor Loss,Other,1,1,AL,Montgomery,12,0,Low
TXN00003851,A00000087,PLC00006460,AGENT00057,VNDR00509,2020-11-04T00:00:00.000Z,2020-11-02,2020-11-02,19000.0,A,Total Loss,Police,0,1,KY,Louisville,10,1,Medium
TXN00003859,A00001612,PLC00001495,AGENT00332,,2020-11-04T00:00:00.000Z,2020-10-17,2020-10-22,24000.0,A,Minor Loss,None,0,1,CA,Oakland,23,0,Medium
TXN00003874,A00003503,PLC00005061,AGENT00592,VNDR00420,2020-11-05T00:00:00.000Z,2020-10-28,2020-10-31,5000.0,D,Major Loss,Police,0,1,CA,San Leandro,3,0,Low
TXN00003897,A00000039,PLC00000782,AGENT01142,,2020-11-06T00:00:00.000Z,2020-10-29,2020-11-01,16000.0,A,Minor Loss,Police,1,1,MD,Crofton,6,0,Low
TXN00003910,A00004335,PLC00001251,AGENT00390,,2020-11-06T00:00:00.000Z,2020-11-02,2020-11-03,8000.0,A,Major Loss,Ambulance,0,0,CA,Cupertino,19,0,Low
TXN00003918,A00004054,PLC00002558,AGENT01057,,2020-11-06T00:00:00.000Z,2020-10-26,2020-10-31,20000.0,A,Minor Loss,Other,1,1,GA,Savannah,21,0,Medium
TXN00003941,A00007923,PLC00004376,AGENT01124,VNDR00144,2020-11-07T00:00:00.000Z,2020-10-20,2020-10-25,25000.0,A,Minor Loss,Ambulance,1,1,AL,Montgomery,6,0,Medium
TXN00003977,A00000629,PLC00009008,AGENT01172,VNDR00023,2020-11-08T00:00:00.000Z,2020-10-20,2020-10-25,2000.0,A,Minor Loss,None,1,1,CA,Eureka,17,0,Low
TXN00004032,A00001022,PLC00007058,AGENT01126,VNDR00570,2020-11-10T00:00:00.000Z,2020-10-30,2020-11-04,18000.0,A,Total Loss,Ambulance,1,1,MD,Gambrills,18,0,Medium
TXN00004059,A00000524,PLC00005992,AGENT00633,VNDR00295,2020-11-11T00:00:00.000Z,2020-10-27,2020-11-01,63000.0,A,Major Loss,Police,0,1,CA,San Lorenzo,18,0,High
TXN00004062,A00001305,PLC00004349,AGENT00470,VNDR00579,2020-11-11T00:00:00.000Z,2020-10-22,2020-10-27,7000.0,A,Minor Loss,Other,1,1,AZ,Glendale,9,0,Low
TXN00004088,A00004892,PLC00003935,AGENT00556,,2020-11-12T00:00:00.000Z,2020-11-08,2020-11-09,15000.0,A,Major Loss,Ambulance,1,1,MD,Millersville,11,0,Low
TXN00004101,A00006664,PLC00006744,AGENT00511,VNDR00549,2020-11-13T00:00:00.000Z,2020-10-28,2020-11-02,4000.0,A,Minor Loss,Ambulance,1,1,KY,Louisville,23,0,Low
TXN00004103,A00006727,PLC00005237,AGENT00639,VNDR00511,2020-11-13T00:00:00.000Z,2020-11-05,2020-11-08,1000.0,A,Major Loss,Police,1,1,GA,Savannah,13,0,Low
TXN00004106,A00008242,PLC00008694,AGENT00673,VNDR00239,2020-11-13T00:00:00.000Z,2020-10-29,2020-11-03,4000.0,A,Minor Loss,Ambulance,0,1,VT,Lunenburg,10,0,Low
TXN00004119,A00008666,PLC00005961,AGENT00794,VNDR00143,2020-11-14T00:00:00.000Z,2020-10-27,2020-11-01,2000.0,A,Major Loss,Police,1,1,AZ,Peoria,20,0,Low
TXN00004134,A00007328,PLC00006452,AGENT00944,VNDR00353,2020-11-15T00:00:00.000Z,2020-10-31,2020-11-05,200.0,A,Minor Loss,Other,1,1,MA,Ashland,6,0,Low
TXN00004135,A00000807,PLC00003815,AGENT00512,VNDR00189,2020-11-15T00:00:00.000Z,2020-10-31,2020-11-05,10000.0,A,Major Loss,None,1,0,TN,Nashville,19,0,Low
TXN00004142,A00006725,PLC00002717,AGENT00684,,2020-11-15T00:00:00.000Z,2020-11-14,2020-11-14,89000.0,A,Minor Loss,None,0,1,MA,Foxborough,19,0,High
TXN00004175,A00002168,PLC00005944,AGENT01013,,2020-11-16T00:00:00.000Z,2020-11-05,2020-11-10,2000.0,A,Major Loss,Ambulance,1,1,CA,Santa Clara,11,0,Low
TXN00004216,A00000419,PLC00002877,AGENT00444,VNDR00394,2020-11-18T00:00:00.000Z,2020-11-10,2020-11-13,3000.0,A,Major Loss,Ambulance,0,1,FL,Mexico Beach,1,0,Low
TXN00004220,A00003667,PLC00006628,AGENT00427,VNDR00179,2020-11-18T00:00:00.000Z,2020-10-30,2020-11-04,4000.0,A,Minor Loss,Ambulance,0,0,AZ,Glendale,6,0,Low
TXN00004227,A00008224,PLC00007847,AGENT00716,,2020-11-18T00:00:00.000Z,2020-11-13,2020-11-14,20000.0,A,Minor Loss,Ambulance,1,1,OK,Edmond,16,0,Medium
TXN00004245,A00007065,PLC00001857,AGENT00866,VNDR00427,2020-11-19T00:00:00.000Z,2020-11-07,2020-11-12,1000.0,A,Major Loss,Police,1,1,AZ,Glendale,11,0,Low
TXN00004254,A00005448,PLC00007413,AGENT00605,,2020-11-19T00:00:00.000Z,2020-11-18,2020-11-18,200.0,A,Major Loss,Ambulance,0,0,FL,Palm Bay,13,0,Low
TXN00004267,A00001551,PLC00000435,AGENT00920,VNDR00465,2020-11-20T00:00:00.000Z,2020-11-07,2020-11-12,2000.0,A,Major Loss,Ambulance,0,0,CO,Arvada,2,0,Low
TXN00004274,A00008095,PLC00009017,AGENT01155,,2020-11-20T00:00:00.000Z,2020-11-16,2020-11-17,700.0,A,Total Loss,Ambulance,1,0,CT,Manchester,5,0,Low
TXN00004284,A00004247,PLC00006837,AGENT00483,,2020-11-20T00:00:00.000Z,2020-11-12,2020-11-15,28000.0,A,Total Loss,Ambulance,1,1,MA,Salisbury,19,0,Medium
TXN00004298,A00001549,PLC00008183,AGENT00012,,2020-11-21T00:00:00.000Z,2020-11-02,2020-11-07,3000.0,A,Minor Loss,Ambulance,1,0,OK,Edmond,7,0,Low
TXN00004302,A00005585,PLC00000969,AGENT00890,VNDR00269,2020-11-21T00:00:00.000Z,2020-11-02,2020-11-07,93000.0,A,Total Loss,Police,1,0,AK,Anchorage,14,1,High
TXN00004323,A00003265,PLC00006698,AGENT00258,VNDR00306,2020-11-22T00:00:00.000Z,2020-11-08,2020-11-13,17000.0,A,Major Loss,Police,0,1,GA,Savannah,20,0,Medium
TXN00004328,A00001569,PLC00006587,AGENT00324,VNDR00282,2020-11-22T00:00:00.000Z,2020-11-03,2020-11-08,4000.0,A,Minor Loss,Ambulance,1,1,CO,Arvada,20,0,Low
TXN00004347,A00007770,PLC00009166,AGENT00190,VNDR00431,2020-11-23T00:00:00.000Z,2020-11-10,2020-11-15,59000.0,A,Major Loss,Ambulance,1,1,OK,Edmond,19,0,High
TXN00004352,A00008703,PLC00006169,AGENT00321,VNDR00326,2020-11-23T00:00:00.000Z,2020-11-06,2020-11-11,15000.0,A,Total Loss,Other,0,1,AK,Anchorage,7,1,Low
TXN00004369,A00003714,PLC00002209,AGENT01092,,2020-11-24T00:00:00.000Z,2020-11-04,2020-11-09,17000.0,A,Minor Loss,None,1,0,GA,Savannah,4,0,Medium
TXN00004400,A00004470,PLC00001409,AGENT00932,VNDR00142,2020-11-25T00:00:00.000Z,2020-11-07,2020-11-12,5000.0,A,Major Loss,Ambulance,1,1,OK,Oklahoma City,20,0,Low
TXN00004408,A00005000,PLC00009848,AGENT00808,VNDR00461,2020-11-25T00:00:00.000Z,2020-11-07,2020-11-12,3000.0,D,Major Loss,Ambulance,1,1,AR,Fayetteville,22,0,Low
TXN00004435,A00001424,PLC00008105,AGENT00011,VNDR00422,2020-11-26T00:00:00.000Z,2020-11-23,2020-11-23,19000.0,A,Major Loss,Ambulance,0,1,MD,Annapolis,16,0,Medium
TXN00004438,A00007529,PLC00007382,AGENT00484,VNDR00314,2020-11-26T00:00:00.000Z,2020-11-18,2020-11-21,3000.0,A,Minor Loss,Police,1,1,CT,Manchester,7,0,Low
TXN00004447,A00007876,PLC00004398,AGENT00980,,2020-11-27T00:00:00.000Z,2020-11-16,2020-11-21,31000.0,A,Minor Loss,Police,1,1,CA,Fremont,10,0,Medium
TXN00004463,A00007528,PLC00006059,AGENT00478,,2020-11-27T00:00:00.000Z,2020-11-07,2020-11-12,10000.0,A,Major Loss,Ambulance,1,1,GA,Pooler,6,0,Low
TXN00004465,A00009502,PLC00008921,AGENT00341,,2020-11-28T00:00:00.000Z,2020-11-20,2020-11-23,5000.0,A,Major Loss,None,1,1,AZ,Glendale,10,0,Low
TXN00004476,A00002497,PLC00009914,AGENT00271,VNDR00142,2020-11-28T00:00:00.000Z,2020-11-27,2020-11-27,17000.0,A,Total Loss,Other,0,1,CA,Union City,5,1,Medium
TXN00004484,A00001868,PLC00002527,AGENT00990,VNDR00206,2020-11-29T00:00:00.000Z,2020-11-20,2020-11-23,8000.0,A,Major Loss,Other,0,1,CO,Arvada,8,0,Low
TXN00004503,A00006195,PLC00008303,AGENT00305,VNDR00151,2020-11-29T00:00:00.000Z,2020-11-25,2020-11-26,400.0,A,Minor Loss,Ambulance,1,1,TN,Goodlettsville,0,0,Low
TXN00004504,A00005092,PLC00002799,AGENT01100,,2020-11-29T00:00:00.000Z,2020-11-22,2020-11-24,51000.0,A,Minor Loss,Police,0,1,FL,Port Charlotte,8,0,High
TXN00004512,A00008202,PLC00007906,AGENT01157,,2020-11-30T00:00:00.000Z,2020-11-10,2020-11-15,5000.0,A,Minor Loss,Ambulance,1,0,FL,Panama City,20,0,Low
TXN00004526,A00001353,PLC00007829,AGENT01143,VNDR00523,2020-11-30T00:00:00.000Z,2020-11-20,2020-11-23,5000.0,A,Minor Loss,Police,1,1,CA,West Sacramento,6,0,Low
TXN00004529,A00008283,PLC00007808,AGENT00613,,2020-11-30T00:00:00.000Z,2020-11-18,2020-11-23,5000.0,A,Total Loss,Ambulance,0,0,MA,Palmer,23,1,Low
TXN00004569,A00003939,PLC00003285,AGENT00367,,2020-12-01T00:00:00.000Z,2020-11-24,2020-11-26,71000.0,A,Total Loss,Police,1,1,MA,Easthampton,8,0,High
TXN00004570,A00004122,PLC00006711,AGENT01174,VNDR00282,2020-12-01T00:00:00.000Z,2020-11-18,2020-11-23,14000.0,A,Major Loss,Police,1,1,OK,Oklahoma City,15,0,Low
TXN00004575,A00004977,PLC00005656,AGENT00116,,2020-12-01T00:00:00.000Z,2020-11-19,2020-11-24,4000.0,A,Minor Loss,Police,1,0,AK,Anchorage,10,0,Low
TXN00004583,A00009070,PLC00005499,AGENT01021,VNDR00003,2020-12-02T00:00:00.000Z,2020-11-25,2020-11-27,700.0,A,Total Loss,Other,1,0,AZ,Glendale,11,0,Low
TXN00004593,A00007252,PLC00000503,AGENT00588,VNDR00047,2020-12-02T00:00:00.000Z,2020-11-23,2020-11-26,400.0,A,Major Loss,Police,0,1,CO,Arvada,20,0,Low
TXN00004630,A00004048,PLC00008457,AGENT00990,VNDR00215,2020-12-04T00:00:00.000Z,2020-11-22,2020-11-27,34000.0,A,Major Loss,None,1,1,MD,Davidsonville,13,0,High
TXN00004638,A00007730,PLC00000163,AGENT00726,VNDR00512,2020-12-04T00:00:00.000Z,2020-11-15,2020-11-20,1000.0,A,Total Loss,Other,0,1,AR,Fayetteville,1,1,Low
TXN00004675,A00005935,PLC00000178,AGENT00652,VNDR00137,2020-12-06T00:00:00.000Z,2020-12-02,2020-12-03,500.0,A,Total Loss,Ambulance,1,1,KY,Louisville,0,0,Low
TXN00004680,A00008909,PLC00003504,AGENT00053,,2020-12-06T00:00:00.000Z,2020-11-21,2020-11-26,20000.0,A,Major Loss,Police,1,0,AR,Fayetteville,21,0,Medium
TXN00004691,A00007755,PLC00005693,AGENT00299,VNDR00407,2020-12-07T00:00:00.000Z,2020-11-24,2020-11-29,83000.0,A,Major Loss,None,1,0,MD,Crofton,12,1,High
TXN00004694,A00000057,PLC00008319,AGENT00957,VNDR00278,2020-12-07T00:00:00.000Z,2020-12-06,2020-12-06,87000.0,A,Minor Loss,Ambulance,1,1,FL,Fountain,17,0,High
TXN00004706,A00001171,PLC00001333,AGENT00507,VNDR00381,2020-12-07T00:00:00.000Z,2020-11-19,2020-11-24,4000.0,A,Major Loss,Ambulance,1,0,MD,Edgewater,3,0,Low
TXN00004778,A00009619,PLC00003468,AGENT00055,VNDR00018,2020-12-10T00:00:00.000Z,2020-11-29,2020-12-04,100.0,A,Total Loss,Police,1,1,CA,Oakland,0,0,Low
TXN00004787,A00000863,PLC00007758,AGENT00586,VNDR00420,2020-12-10T00:00:00.000Z,2020-11-20,2020-11-25,81000.0,A,Major Loss,None,1,1,AL,Indian Springs Village,13,0,High
TXN00004822,A00001048,PLC00003744,AGENT00756,VNDR00276,2020-12-12T00:00:00.000Z,2020-12-05,2020-12-07,8000.0,A,Major Loss,Other,0,1,KY,Louisville,4,0,Low
TXN00004833,A00005924,PLC00008371,AGENT00339,,2020-12-12T00:00:00.000Z,2020-12-08,2020-12-09,8000.0,A,Minor Loss,Ambulance,0,1,CO,Arvada,5,0,Low
TXN00004845,A00006251,PLC00007686,AGENT00995,VNDR00216,2020-12-12T00:00:00.000Z,2020-11-27,2020-12-02,3000.0,A,Total Loss,Police,1,1,AR,Fayetteville,6,0,Low
TXN00004854,A00008752,PLC00006329,AGENT01135,,2020-12-12T00:00:00.000Z,2020-12-05,2020-12-07,40000.0,A,Major Loss,Ambulance,1,1,OK,Oklahoma City,15,0,High
TXN00004898,A00001576,PLC00001212,AGENT00929,,2020-12-14T00:00:00.000Z,2020-12-09,2020-12-10,16000.0,A,Minor Loss,Ambulance,0,1,AK,Anchorage,12,0,Low
TXN00004907,A00009498,PLC00003575,AGENT01164,,2020-12-15T00:00:00.000Z,2020-11-30,2020-12-05,500.0,A,Major Loss,Police,1,1,GA,Savannah,22,0,Low
TXN00004928,A00009118,PLC00005689,AGENT00750,VNDR00321,2020-12-15T00:00:00.000Z,2020-12-02,2020-12-07,31000.0,A,Total Loss,Ambulance,1,0,CO,Arvada,22,0,Medium
TXN00004949,A00000393,PLC00000184,AGENT00807,VNDR00185,2020-12-16T00:00:00.000Z,2020-12-02,2020-12-07,90000.0,A,Total Loss,Ambulance,1,0,OK,Nichols Hills,1,1,High
TXN00004978,A00003816,PLC00005885,AGENT00640,VNDR00416,2020-12-17T00:00:00.000Z,2020-12-11,2020-12-13,25000.0,A,Minor Loss,None,1,1,MD,Brooklyn Park,9,0,Medium
TXN00004979,A00009615,PLC00009200,AGENT00073,VNDR00034,2020-12-17T00:00:00.000Z,2020-12-06,2020-12-11,3000.0,A,Total Loss,None,0,0,CA,Oakland,15,1,Low
TXN00004993,A00002499,PLC00009805,AGENT00927,VNDR00071,2020-12-18T00:00:00.000Z,2020-12-13,2020-12-14,300.0,A,Minor Loss,Ambulance,1,1,CA,Hayward,1,0,Low
TXN00004997,A00000500,PLC00003664,AGENT01111,,2020-12-18T00:00:00.000Z,2020-11-28,2020-12-03,5000.0,A,Total Loss,None,1,1,AR,Fayetteville,10,0,Low
TXN00005006,A00004836,PLC00007008,AGENT00857,VNDR00170,2020-12-19T00:00:00.000Z,2020-12-01,2020-12-06,8000.0,A,Minor Loss,Ambulance,1,0,DC,Washington,8,0,Low
TXN00005008,A00009839,PLC00002442,AGENT00804,VNDR00274,2020-12-19T00:00:00.000Z,2020-12-11,2020-12-14,4000.0,A,Total Loss,Ambulance,1,1,OK,Oklahoma City,21,0,Low
